"dataset","variant","strategy","metric","frame_idx","centre_bin","fitting_start_bin","fitting_end_bin","gmm_status","gmm_G","gmm_n_sequences","fit_status","n_class1_sites","n_clusters","silhouette_mean","structurally_null","n_snp_in_class1","n_mut_in_class1","converged_snp","converged_mut","converged_class1","qualifying_cluster_snp","qualifying_cluster_mut","qualifying_cluster_class1","anchor_idx","n_oversized_clusters"
"GISAID_US","Beta","sliding_2m","hellinger_T1",1,3,1,5,"ok",12,2794,"ok",4,3,0.379628695891074,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,1,0
"GISAID_US","Beta","sliding_2m","hellinger_T1",2,4,2,6,"ok",2,3001,"ok",292,2,0.84456448095265,FALSE,4,8,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",3,5,3,7,"ok",2,3309,"ok",279,2,0.839863859596623,FALSE,5,9,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",4,6,4,8,"ok",3,4283,"ok",102,2,0.764053155212398,FALSE,4,6,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",5,7,5,9,"ok",4,6245,"ok",112,2,0.776497242950487,FALSE,5,7,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",6,8,6,10,"ok",3,10600,"ok",144,2,0.788710644479893,FALSE,5,8,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",7,9,7,11,"ok",15,16800,"ok",17,2,0.642045017085925,FALSE,2,2,TRUE,TRUE,FALSE,1,1,NA,1,0
"GISAID_US","Beta","sliding_2m","hellinger_T1",8,10,8,12,"ok",14,23898,"ok",29,2,0.683923182209393,FALSE,4,4,TRUE,TRUE,FALSE,1,1,NA,1,0
"GISAID_US","Beta","sliding_2m","hellinger_T1",9,11,9,13,"ok",6,31989,"ok",44,2,0.665522418095275,FALSE,6,6,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",10,12,10,14,"ok",6,37805,"ok",57,2,0.692956879492577,FALSE,6,7,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",11,13,11,15,"ok",6,38039,"ok",56,2,0.691660609364361,FALSE,6,7,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",12,14,12,16,"ok",5,38129,"ok",53,2,0.687400720273595,FALSE,6,7,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",13,15,13,17,"ok",8,43262,"ok",58,2,0.682478161661351,FALSE,6,6,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",14,16,14,18,"ok",8,50300,"ok",43,2,0.659875386542786,FALSE,5,5,FALSE,FALSE,TRUE,NA,NA,2,1,1
"GISAID_US","Beta","sliding_2m","hellinger_T1",15,17,15,19,"ok",7,57931,"ok",35,2,0.635900128147844,FALSE,3,3,TRUE,TRUE,FALSE,1,1,NA,1,0
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",1,3,1,5,"ok",12,2794,"ok",4,2,0.44866201416282,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,9,0
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",2,4,2,6,"ok",2,3001,"ok",292,2,0.868935656346597,FALSE,4,8,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",3,5,3,7,"ok",2,3309,"ok",279,2,0.864518470454606,FALSE,5,9,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",4,6,4,8,"ok",3,4283,"ok",102,2,0.795132409908384,FALSE,4,6,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",5,7,5,9,"ok",4,6245,"ok",112,2,0.79401984951489,FALSE,5,7,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",6,8,6,10,"ok",3,10600,"ok",144,2,0.80718370341505,FALSE,5,8,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",7,9,7,11,"ok",15,16800,"ok",17,2,0.594819909080724,FALSE,2,2,TRUE,TRUE,FALSE,1,1,NA,9,0
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",8,10,8,12,"ok",14,23898,"ok",29,2,0.647410453752526,FALSE,4,4,TRUE,TRUE,FALSE,1,1,NA,9,0
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",9,11,9,13,"ok",6,31989,"ok",44,2,0.673732781360891,FALSE,6,6,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",10,12,10,14,"ok",6,37805,"ok",57,2,0.698712022133251,FALSE,6,7,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",11,13,11,15,"ok",6,38039,"ok",56,2,0.697599246881044,FALSE,6,7,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",12,14,12,16,"ok",5,38129,"ok",53,2,0.692513320058173,FALSE,6,7,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",13,15,13,17,"ok",8,43262,"ok",58,2,0.692206849027918,FALSE,6,6,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",14,16,14,18,"ok",8,50300,"ok",43,2,0.673451802549188,FALSE,5,5,FALSE,FALSE,TRUE,NA,NA,2,9,1
"GISAID_US","Beta","sliding_2m","hellinger_Tpred",15,17,15,19,"ok",7,57931,"ok",35,2,0.660010918374551,FALSE,3,3,TRUE,TRUE,FALSE,1,1,NA,9,0
"GISAID_US","Delta","cumulative_1m","entropy",1,3,1,5,"ok",3,4349,"ok",98,2,0.712543288685414,FALSE,4,12,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","cumulative_1m","entropy",2,4,2,6,"ok",3,6132,"ok",94,2,0.699634714183278,FALSE,4,12,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","cumulative_1m","entropy",3,5,3,7,"ok",3,8632,"ok",85,2,0.684960188216886,FALSE,4,12,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","cumulative_1m","entropy",4,6,4,8,"ok",4,12377,"ok",98,4,0.654302849002259,FALSE,4,12,FALSE,FALSE,FALSE,NA,NA,NA,NA,1
"GISAID_US","Delta","cumulative_1m","entropy",5,7,5,9,"ok",4,19232,"ok",12,2,0.554873590990533,FALSE,2,3,TRUE,TRUE,FALSE,2,2,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",6,8,6,10,"ok",5,29177,"ok",114,4,0.674160242605976,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,1
"GISAID_US","Delta","cumulative_1m","entropy",7,9,7,11,"ok",6,43130,"ok",27,2,0.456343349426406,FALSE,3,6,TRUE,TRUE,FALSE,2,2,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",8,10,8,12,"ok",6,61166,"ok",32,5,0.435747504880135,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",9,11,9,13,"ok",8,80935,"ok",36,4,0.506197309563164,FALSE,4,9,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",10,12,10,14,"ok",7,99205,"ok",50,2,0.535393616391728,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",11,13,11,15,"ok",7,119064,"ok",52,2,0.545117776944688,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",12,14,12,16,"ok",7,142467,"ok",48,2,0.524984189038444,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",13,15,13,17,"ok",8,169364,"ok",47,2,0.513629602229143,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",14,16,14,18,"ok",8,200398,"ok",44,2,0.493380701838477,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",15,17,15,19,"ok",7,236337,"ok",44,2,0.493380701838477,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","entropy",16,18,16,20,"ok",7,272690,"ok",46,2,0.501143773507875,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",1,3,1,5,"ok",3,4349,"ok",98,2,0.719840646623714,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","cumulative_1m","hellinger_T1",2,4,2,6,"ok",3,6132,"ok",94,2,0.706567828715414,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","cumulative_1m","hellinger_T1",3,5,3,7,"ok",3,8632,"ok",85,2,0.691234675459126,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","cumulative_1m","hellinger_T1",4,6,4,8,"ok",4,12377,"ok",98,2,0.702411514681551,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","cumulative_1m","hellinger_T1",5,7,5,9,"ok",4,19232,"ok",12,2,0.658187581861134,FALSE,2,3,TRUE,TRUE,FALSE,2,2,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",6,8,6,10,"ok",5,29177,"ok",114,2,0.695669447808049,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","cumulative_1m","hellinger_T1",7,9,7,11,"ok",6,43130,"ok",27,4,0.528646788833024,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",8,10,8,12,"ok",6,61166,"ok",32,4,0.557817939105408,FALSE,3,7,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",9,11,9,13,"ok",8,80935,"ok",36,4,0.560586495302431,FALSE,4,9,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",10,12,10,14,"ok",7,99205,"ok",50,4,0.603869606781862,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",11,13,11,15,"ok",7,119064,"ok",52,4,0.609424519488937,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",12,14,12,16,"ok",7,142467,"ok",48,4,0.598555344687024,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",13,15,13,17,"ok",8,169364,"ok",47,4,0.588900126414776,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",14,16,14,18,"ok",8,200398,"ok",44,4,0.576862438919799,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",15,17,15,19,"ok",7,236337,"ok",44,4,0.576862438919799,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_T1",16,18,16,20,"ok",7,272690,"ok",46,4,0.585632548039443,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",1,3,1,5,"ok",3,4349,"ok",98,2,0.797319993492617,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",2,4,2,6,"ok",3,6132,"ok",94,2,0.784474425889226,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",3,5,3,7,"ok",3,8632,"ok",85,2,0.767508598861459,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",4,6,4,8,"ok",4,12377,"ok",98,2,0.764066219198636,FALSE,4,12,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",5,7,5,9,"ok",4,19232,"ok",12,2,0.675290563457474,FALSE,2,3,TRUE,TRUE,FALSE,2,2,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",6,8,6,10,"ok",5,29177,"ok",114,2,0.766257394615498,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",7,9,7,11,"ok",6,43130,"ok",27,3,0.606480031402496,FALSE,3,6,TRUE,FALSE,FALSE,3,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",8,10,8,12,"ok",6,61166,"ok",32,3,0.609929327956047,FALSE,3,7,TRUE,FALSE,FALSE,3,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",9,11,9,13,"ok",8,80935,"ok",36,3,0.600840578885144,FALSE,4,9,TRUE,FALSE,FALSE,3,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",10,12,10,14,"ok",7,99205,"ok",50,3,0.631895215143149,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",11,13,11,15,"ok",7,119064,"ok",52,3,0.634984405939391,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,9,1
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",12,14,12,16,"ok",7,142467,"ok",48,3,0.625276713878835,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",13,15,13,17,"ok",8,169364,"ok",47,3,0.61771241326818,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",14,16,14,18,"ok",8,200398,"ok",44,3,0.605744845366389,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",15,17,15,19,"ok",7,236337,"ok",44,3,0.605744845366389,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Delta","cumulative_1m","hellinger_Tpred",16,18,16,20,"ok",7,272690,"ok",46,3,0.612431942886763,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Delta","disjoint_2m","entropy",1,3,1,5,"ok",12,11471,"ok",24,3,0.397028700127017,FALSE,3,6,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Delta","disjoint_2m","entropy",2,4,2,6,"ok",10,20536,"ok",41,3,0.408578441825984,FALSE,4,9,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","disjoint_2m","entropy",3,5,3,7,"ok",10,25125,"ok",52,3,0.437412300449499,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","disjoint_2m","entropy",4,6,4,8,"ok",13,37356,"ok",44,6,0.416481055270741,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","disjoint_2m","entropy",5,7,5,9,"ok",14,50803,"ok",44,6,0.422770572793763,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","disjoint_2m","entropy",6,8,6,10,"ok",10,56212,"ok",22,3,0.425591091610153,FALSE,5,12,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","disjoint_2m","hellinger_T1",1,3,1,5,"ok",12,11471,"ok",24,2,0.617908573630141,FALSE,3,6,TRUE,FALSE,FALSE,2,NA,NA,1,0
"GISAID_US","Delta","disjoint_2m","hellinger_T1",2,4,2,6,"ok",10,20536,"ok",41,2,0.689728456321253,FALSE,4,9,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","disjoint_2m","hellinger_T1",3,5,3,7,"ok",10,25125,"ok",52,2,0.733156575361643,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","disjoint_2m","hellinger_T1",4,6,4,8,"ok",13,37356,"ok",44,2,0.711210596398522,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","disjoint_2m","hellinger_T1",5,7,5,9,"ok",14,50803,"ok",44,2,0.709310942977378,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","disjoint_2m","hellinger_T1",6,8,6,10,"ok",10,56212,"ok",22,2,0.689806379988086,FALSE,5,12,TRUE,FALSE,FALSE,2,NA,NA,1,0
"GISAID_US","Delta","disjoint_2m","hellinger_Tpred",1,3,1,5,"ok",12,11471,"ok",24,2,0.659004519449172,FALSE,3,6,TRUE,FALSE,FALSE,2,NA,NA,5,0
"GISAID_US","Delta","disjoint_2m","hellinger_Tpred",2,4,2,6,"ok",10,20536,"ok",41,2,0.714312228283059,FALSE,4,9,TRUE,TRUE,TRUE,2,2,2,5,1
"GISAID_US","Delta","disjoint_2m","hellinger_Tpred",3,5,3,7,"ok",10,25125,"ok",52,2,0.736688131100736,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,5,1
"GISAID_US","Delta","disjoint_2m","hellinger_Tpred",4,6,4,8,"ok",13,37356,"ok",44,2,0.717080117340338,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,5,1
"GISAID_US","Delta","disjoint_2m","hellinger_Tpred",5,7,5,9,"ok",14,50803,"ok",44,2,0.715617960719993,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,5,1
"GISAID_US","Delta","disjoint_2m","hellinger_Tpred",6,8,6,10,"ok",10,56212,"ok",22,2,0.728451154878107,FALSE,5,12,TRUE,FALSE,FALSE,2,NA,NA,5,0
"GISAID_US","Delta","sliding_2m","entropy",1,3,1,5,"ok",2,3309,"ok",279,2,0.757933550990276,FALSE,5,14,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","sliding_2m","entropy",2,4,2,6,"ok",3,4283,"ok",102,3,0.603579295510724,FALSE,3,11,FALSE,FALSE,FALSE,NA,NA,NA,NA,1
"GISAID_US","Delta","sliding_2m","entropy",3,5,3,7,"ok",4,6245,"ok",112,2,0.629633231200514,FALSE,3,9,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","sliding_2m","entropy",4,6,4,8,"ok",3,10600,"ok",144,2,0.684556252996129,FALSE,3,9,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","sliding_2m","entropy",5,7,5,9,"ok",15,16800,"ok",17,3,0.400870106556845,FALSE,2,4,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","entropy",6,8,6,10,"ok",14,23898,"ok",29,3,0.401833698790704,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","entropy",7,9,7,11,"ok",6,31989,"ok",44,3,0.417672037531212,FALSE,4,9,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","entropy",8,10,8,12,"ok",6,37805,"ok",57,2,0.357094560193311,FALSE,5,14,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","sliding_2m","entropy",9,11,9,13,"ok",6,38039,"ok",56,2,0.353938075695142,FALSE,5,14,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Delta","sliding_2m","entropy",10,12,10,14,"ok",5,38129,"ok",53,3,0.426727370765287,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","entropy",11,13,11,15,"ok",8,43262,"ok",58,3,0.432858789378944,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,1
"GISAID_US","Delta","sliding_2m","entropy",12,14,12,16,"ok",8,50300,"ok",43,5,0.393055581032994,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","entropy",13,15,13,17,"ok",7,57931,"ok",35,6,0.42387949562052,FALSE,5,13,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","entropy",14,16,14,18,"ok",8,66973,"ok",23,4,0.395442023265177,FALSE,5,12,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","entropy",15,17,15,19,"ok",11,72292,"ok",16,4,0.437710643671279,FALSE,4,11,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Delta","sliding_2m","hellinger_T1",1,3,1,5,"ok",2,3309,"ok",279,2,0.870222333635049,FALSE,5,14,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",2,4,2,6,"ok",3,4283,"ok",102,2,0.805000892396579,FALSE,3,11,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",3,5,3,7,"ok",4,6245,"ok",112,2,0.794415949381255,FALSE,3,9,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",4,6,4,8,"ok",3,10600,"ok",144,2,0.807820488368704,FALSE,3,9,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",5,7,5,9,"ok",15,16800,"ok",17,2,0.683931772029256,FALSE,2,4,TRUE,FALSE,FALSE,2,NA,NA,1,0
"GISAID_US","Delta","sliding_2m","hellinger_T1",6,8,6,10,"ok",14,23898,"ok",29,2,0.712122709296834,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,1,0
"GISAID_US","Delta","sliding_2m","hellinger_T1",7,9,7,11,"ok",6,31989,"ok",44,2,0.688181277296799,FALSE,4,9,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",8,10,8,12,"ok",6,37805,"ok",57,2,0.735529868244383,FALSE,5,14,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",9,11,9,13,"ok",6,38039,"ok",56,2,0.734255161443853,FALSE,5,14,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",10,12,10,14,"ok",5,38129,"ok",53,2,0.731863718600622,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",11,13,11,15,"ok",8,43262,"ok",58,2,0.728804670162115,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",12,14,12,16,"ok",8,50300,"ok",43,2,0.709147020981971,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Delta","sliding_2m","hellinger_T1",13,15,13,17,"ok",7,57931,"ok",35,2,0.693890142816993,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,1,0
"GISAID_US","Delta","sliding_2m","hellinger_T1",14,16,14,18,"ok",8,66973,"ok",23,2,0.664117665964524,FALSE,5,12,TRUE,FALSE,FALSE,2,NA,NA,1,0
"GISAID_US","Delta","sliding_2m","hellinger_T1",15,17,15,19,"ok",11,72292,"ok",16,2,0.658139112540208,FALSE,4,11,TRUE,FALSE,FALSE,2,NA,NA,1,0
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",1,3,1,5,"ok",2,3309,"ok",279,2,0.890357093394065,FALSE,5,14,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",2,4,2,6,"ok",3,4283,"ok",102,2,0.831399424200752,FALSE,3,11,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",3,5,3,7,"ok",4,6245,"ok",112,2,0.819506875847707,FALSE,3,9,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",4,6,4,8,"ok",3,10600,"ok",144,2,0.834185583945379,FALSE,3,9,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",5,7,5,9,"ok",15,16800,"ok",17,2,0.60798853311817,FALSE,2,4,TRUE,FALSE,FALSE,2,NA,NA,8,0
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",6,8,6,10,"ok",14,23898,"ok",29,2,0.674111123366658,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,8,0
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",7,9,7,11,"ok",6,31989,"ok",44,2,0.711149954631884,FALSE,4,9,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",8,10,8,12,"ok",6,37805,"ok",57,2,0.737683552834202,FALSE,5,14,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",9,11,9,13,"ok",6,38039,"ok",56,2,0.736155379780572,FALSE,5,14,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",10,12,10,14,"ok",5,38129,"ok",53,2,0.730205569989893,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",11,13,11,15,"ok",8,43262,"ok",58,2,0.730711931462517,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",12,14,12,16,"ok",8,50300,"ok",43,2,0.723878701465359,FALSE,5,13,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",13,15,13,17,"ok",7,57931,"ok",35,2,0.721864559655129,FALSE,5,13,TRUE,FALSE,FALSE,2,NA,NA,8,0
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",14,16,14,18,"ok",8,66973,"ok",23,2,0.697264929996374,FALSE,5,12,TRUE,FALSE,FALSE,2,NA,NA,8,0
"GISAID_US","Delta","sliding_2m","hellinger_Tpred",15,17,15,19,"ok",11,72292,"ok",16,2,0.703250123577452,FALSE,4,11,TRUE,FALSE,FALSE,2,NA,NA,8,0
"GISAID_US","Gamma","cumulative_1m","entropy",1,3,1,5,"ok",5,3368,"ok",16,2,0.544207658064625,FALSE,1,2,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Gamma","cumulative_1m","entropy",2,4,2,6,"ok",2,4843,"ok",114,2,0.700592944972283,FALSE,7,9,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Gamma","cumulative_1m","entropy",3,5,3,7,"ok",4,6369,"ok",95,5,0.671202199439411,FALSE,7,9,TRUE,FALSE,FALSE,1,NA,NA,NA,1
